user_id,transaction_date,region,product_category,sale_amount,price,city,store_id,status,age,subscription,raw_timestamp,email,username
1049,2025-05-25,West,Clothing,3049.58,2027.74,Hyderabad,S006,Completed,16,Standard,2025-05-25 15:49:00,user1049@example.com,user1049
1076,2025-01-31,South,Electronics,5007.25,2819.17,Pune,S003,Cancelled,63,Basic,2025-01-31 22:08:00,user1076@example.com,user1076
1002,2025-03-07,North,Sports,5924.27,3611.68,Hyderabad,S014,Cancelled,22,Basic,2025-03-07 03:15:00,user1002@example.com,user1002
1028,2025-01-09,North,Furniture,1625.87,4192.43,Jaipur,S002,Completed,47,Premium,2025-01-09 21:15:00,user1028@example.com,user1028
1038,2025-05-22,South,Clothing,4747.69,4986.37,Bengaluru,S008,Completed,17,Basic,2025-05-22 09:55:00,user1038@example.com,user1038
1123,2025-01-09,East,Sports,6564.55,1968.9,Jaipur,S003,,41,Premium,2025-01-09 01:04:00,user1123@example.com,user1123
1019,2025-04-03,East,Furniture,7162.48,227.84,Delhi,S014,Cancelled,62,Basic,2025-04-03 10:33:00,user1019@example.com,user1019
1090,2025-03-22,South,Furniture,1890.27,4382.63,Hyderabad,S011,Pending,62,Standard,2025-03-22 00:21:00,user1090@example.com,user1090
1016,2025-05-09,East,Electronics,7328.93,485.31,Chennai,S013,,56,Standard,2025-05-09 08:22:00,user1016@example.com,user1016
1072,2025-03-02,West,Furniture,7707.36,1819.64,Chennai,S006,,37,Premium,2025-03-02 04:43:00,user1072@example.com,user1072
1200,2025-05-04,East,Clothing,7973.4,1034.76,Jaipur,S007,,41,Standard,2025-05-04 16:23:00,user1200@example.com,user1200
1150,2025-01-17,North,Furniture,5840.57,4687.77,Pune,S002,Pending,53,Premium,2025-01-17 04:19:00,user1150@example.com,user1150
1090,2025-04-30,South,Electronics,6724.84,884.41,Bengaluru,S009,Completed,64,Premium,2025-04-30 11:49:00,user1090@example.com,user1090
1005,2025-02-25,South,Clothing,7153.43,2514.56,Mumbai,S004,Pending,62,Premium,2025-02-25 01:25:00,user1005@example.com,user1005
1020,2025-01-19,East,Electronics,1586.6,4378.46,Pune,S015,Completed,29,Basic,2025-01-19 18:21:00,user1020@example.com,user1020
1166,2025-05-05,North,Clothing,553.84,236.87,Pune,S013,,54,Basic,2025-05-05 12:39:00,user1166@example.com,user1166
1003,2025-01-07,North,Electronics,3379.57,4176.26,Delhi,S002,Completed,25,Premium,2025-01-07 10:36:00,user1003@example.com,user1003
1023,2025-04-02,North,Sports,5473.19,775.52,Pune,S004,Cancelled,61,Basic,2025-04-02 11:27:00,user1023@example.com,user1023
1079,2025-06-16,South,Sports,2298.28,4705.29,Delhi,S005,Completed,51,Basic,2025-06-16 17:45:00,user1079@example.com,user1079
1092,2025-02-08,South,Electronics,7501.91,619.89,Chennai,S009,Pending,32,Standard,2025-02-08 20:14:00,user1092@example.com,user1092
1045,2025-02-11,North,Clothing,3588.3,1073.55,Pune,S015,,45,Premium,2025-02-11 16:01:00,user1045@example.com,user1045
1027,2025-06-18,West,Grocery,5426.28,1148.3,Kolkata,S007,,58,Standard,2025-06-18 23:00:00,user1027@example.com,
1005,2025-03-09,East,Clothing,2899.0,2133.79,Bengaluru,S005,,29,Standard,2025-03-09 22:27:00,user1005@example.com,user1005
1196,2025-03-10,North,Furniture,798.62,,Chennai,S003,Cancelled,59,Standard,2025-03-10 04:52:00,user1196@example.com,user1196
1148,2025-01-14,North,Electronics,6260.54,919.66,Delhi,S015,Cancelled,59,Premium,2025-01-14 06:54:00,user1148@example.com,user1148
1002,2025-02-04,North,Electronics,6035.3,1991.9,Kolkata,S006,,37,Premium,2025-02-04 09:09:00,user1002@example.com,user1002
1160,2025-06-26,East,Sports,4801.92,3495.14,Hyderabad,S001,Cancelled,20,Premium,2025-06-26 00:02:00,user1160@example.com,user1160
1034,2025-05-15,East,Clothing,5514.59,3693.67,Mumbai,S009,Cancelled,47,Premium,2025-05-15 13:00:00,user1034@example.com,user1034
1057,2025-01-19,East,Electronics,2190.72,,Hyderabad,S004,Completed,42,Standard,2025-01-19 08:45:00,user1057@example.com,user1057
1083,2025-06-26,South,Sports,2328.88,2057.76,Bengaluru,S007,,36,Standard,2025-06-26 01:41:00,user1083@example.com,user1083
1099,2025-04-09,East,Electronics,1988.82,4943.33,Kolkata,S004,Pending,58,Premium,2025-04-09 13:51:00,user1099@example.com,user1099
1008,2025-01-13,North,Grocery,4436.69,4858.35,Hyderabad,S008,,48,Basic,2025-01-13 12:44:00,user1008@example.com,user1008
1060,2025-06-11,South,Furniture,5726.17,2636.03,Pune,S002,Pending,55,Basic,2025-06-11 23:55:00,user1060@example.com,user1060
1184,2025-03-31,South,Sports,1847.67,4637.37,Pune,S009,Pending,49,Premium,2025-03-31 16:37:00,user1184@example.com,user1184
1044,2025-02-09,East,Electronics,2643.51,4319.44,Kolkata,S002,,25,Standard,2025-02-09 21:29:00,user1044@example.com,user1044
1091,2025-06-19,North,Grocery,5331.68,1459.6,Jaipur,S012,Completed,44,Standard,2025-06-19 16:33:00,user1091@example.com,user1091
1194,2025-05-13,East,Furniture,3961.33,3117.5,Pune,S013,,32,Premium,2025-05-13 04:00:00,user1194@example.com,
1066,2025-01-15,North,Sports,2269.3,1216.74,Jaipur,S002,,21,Premium,2025-01-15 18:11:00,user1066@example.com,user1066
1074,2025-06-08,West,Grocery,3068.24,,Bengaluru,S007,,57,Standard,2025-06-08 11:58:00,user1074@example.com,user1074
1098,2025-05-29,East,Sports,3041.61,1653.96,Mumbai,S002,,40,Basic,2025-05-29 04:59:00,user1098@example.com,user1098
1164,2025-01-07,South,Grocery,5637.47,4974.7,Delhi,S015,Completed,44,Basic,2025-01-07 03:37:00,user1164@example.com,user1164
1002,2025-06-21,East,Grocery,4379.16,1476.97,Pune,S013,,65,Basic,2025-06-21 07:47:00,user1002@example.com,user1002
1019,2025-05-27,South,Electronics,6800.41,2276.85,Chennai,S012,Cancelled,46,Premium,2025-05-27 00:06:00,user1019@example.com,user1019
1149,2025-02-05,West,Clothing,2631.86,4911.33,Delhi,S009,Cancelled,49,Basic,2025-02-05 13:52:00,user1149@example.com,user1149
1169,2025-03-18,South,Electronics,2524.09,1907.33,Kolkata,S014,Cancelled,35,Premium,2025-03-18 17:25:00,user1169@example.com,user1169
1166,2025-04-06,South,Sports,1216.14,1715.36,Jaipur,S015,Completed,62,Basic,2025-04-06 14:42:00,,user1166
1144,2025-03-24,East,Grocery,2403.12,4014.28,Jaipur,S007,,29,Premium,2025-03-24 01:17:00,,user1144
1163,2025-02-01,West,Sports,4027.48,,Delhi,S008,Pending,59,Standard,2025-02-01 01:08:00,user1163@example.com,user1163
1054,2025-05-17,East,Sports,896.81,3923.42,Hyderabad,S007,Pending,58,Basic,2025-05-17 05:09:00,user1054@example.com,user1054
1108,2025-02-09,East,Electronics,1365.14,3793.26,Pune,S012,Pending,35,Basic,2025-02-09 01:59:00,user1108@example.com,user1108
1038,2025-06-20,West,Furniture,3101.8,1124.59,Mumbai,S004,,25,Standard,2025-06-20 07:25:00,user1038@example.com,user1038
1102,2025-01-30,North,Electronics,5294.2,3284.07,Mumbai,S005,,38,Premium,2025-01-30 01:53:00,user1102@example.com,user1102
1023,2025-02-21,North,Sports,4712.88,1014.61,Jaipur,S005,Pending,53,Basic,2025-02-21 15:17:00,,user1023
1000,2025-03-30,North,Electronics,1458.64,2410.39,Pune,S012,Cancelled,27,Premium,2025-03-30 06:09:00,user1000@example.com,user1000
1017,2025-05-24,West,Clothing,4805.21,178.3,Mumbai,S007,Pending,42,Standard,2025-05-24 14:06:00,user1017@example.com,user1017
1186,2025-06-19,North,Clothing,5335.69,34.71,Jaipur,S005,Pending,32,Premium,2025-06-19 23:10:00,user1186@example.com,user1186
1039,2025-05-08,West,Furniture,3795.73,2681.98,Bengaluru,S006,Pending,34,Basic,2025-05-08 08:34:00,user1039@example.com,user1039
1061,2025-05-17,West,Electronics,935.46,,Chennai,S012,Pending,21,Premium,2025-05-17 16:15:00,user1061@example.com,user1061
1007,2025-04-19,West,Furniture,4601.51,3322.81,Chennai,S004,Pending,54,Standard,2025-04-19 12:39:00,user1007@example.com,user1007
1062,2025-01-19,West,Electronics,1797.71,881.75,Bengaluru,S006,Completed,64,Basic,2025-01-19 19:21:00,user1062@example.com,user1062
1081,2025-04-16,West,Clothing,1269.71,844.01,Pune,S013,Pending,29,Premium,2025-04-16 13:02:00,user1081@example.com,user1081
1181,2025-01-18,South,Electronics,4028.89,4541.4,Mumbai,S004,Completed,39,Basic,2025-01-18 00:50:00,user1181@example.com,user1181
1089,2025-05-30,South,Grocery,1166.04,4686.29,Hyderabad,S012,,59,Standard,2025-05-30 05:51:00,user1089@example.com,user1089
1163,2025-05-12,West,Electronics,7750.83,1267.5,Chennai,S004,Pending,53,Basic,2025-05-12 09:47:00,user1163@example.com,user1163
1147,2025-06-25,South,Grocery,6369.81,4709.12,Kolkata,S007,Completed,30,Standard,2025-06-25 22:03:00,user1147@example.com,user1147
1169,2025-06-02,North,Electronics,2473.71,4755.45,Jaipur,S007,,54,Basic,2025-06-02 13:50:00,user1169@example.com,user1169
1054,2025-01-22,South,Sports,357.29,4962.38,Delhi,S012,,42,Standard,2025-01-22 11:25:00,user1054@example.com,user1054
1055,2025-06-24,South,Clothing,3178.39,763.01,Delhi,S004,Cancelled,55,Basic,2025-06-24 20:02:00,user1055@example.com,user1055
1129,2025-06-05,East,Grocery,4264.83,,Delhi,S002,Pending,45,Standard,2025-06-05 06:54:00,user1129@example.com,user1129
1090,2025-06-23,South,Clothing,7436.03,3334.88,Mumbai,S009,Cancelled,44,Basic,2025-06-23 03:35:00,user1090@example.com,user1090
1169,2025-06-11,West,Grocery,3997.39,99.79,Mumbai,S009,,44,Basic,2025-06-11 21:24:00,user1169@example.com,user1169
1186,2025-06-05,West,Furniture,3911.53,,Bengaluru,S003,Pending,53,Standard,2025-06-05 23:29:00,user1186@example.com,user1186
1044,2025-05-31,East,Furniture,6205.72,,Kolkata,S011,Completed,59,Standard,2025-05-31 20:17:00,user1044@example.com,user1044
1181,2025-04-03,North,Furniture,1378.81,4131.12,Pune,S015,Pending,28,Standard,2025-04-03 22:57:00,user1181@example.com,user1181
1078,2025-05-14,North,Electronics,4739.46,3887.62,Pune,S012,Pending,33,Basic,2025-05-14 05:43:00,user1078@example.com,user1078
1158,2025-03-24,West,Furniture,2958.15,3968.42,Jaipur,S005,Completed,29,Standard,2025-03-24 14:25:00,user1158@example.com,user1158
1163,2025-02-10,East,Furniture,6080.91,2798.14,Kolkata,S013,Completed,33,Basic,2025-02-10 10:02:00,user1163@example.com,user1163
1135,2025-03-15,North,Grocery,6193.77,,Bengaluru,S006,Cancelled,32,Premium,2025-03-15 20:07:00,user1135@example.com,user1135
1024,2025-06-04,South,Electronics,7447.27,890.33,Mumbai,S013,,41,Standard,2025-06-04 21:53:00,user1024@example.com,user1024
1127,2025-03-28,East,Clothing,4301.16,3350.36,Bengaluru,S003,Pending,37,Standard,2025-03-28 11:55:00,user1127@example.com,user1127
1128,2025-01-01,East,Sports,3517.17,3646.49,Delhi,S003,Pending,58,Premium,2025-01-01 18:42:00,user1128@example.com,user1128
1008,2025-06-16,North,Clothing,5214.89,1927.81,Bengaluru,S012,Completed,65,Standard,2025-06-16 12:56:00,user1008@example.com,user1008
1155,2025-02-24,West,Furniture,5440.47,4012.54,Pune,S001,Completed,23,Basic,2025-02-24 07:19:00,user1155@example.com,user1155
1195,2025-02-05,West,Grocery,4762.94,171.0,Jaipur,S002,,30,Basic,2025-02-05 14:17:00,user1195@example.com,user1195
1084,2025-05-16,East,Sports,6368.4,4198.63,Hyderabad,S004,Pending,17,Standard,2025-05-16 18:14:00,user1084@example.com,user1084
1161,2025-03-12,West,Grocery,3183.42,2051.05,Hyderabad,S013,Cancelled,50,Basic,2025-03-12 23:05:00,user1161@example.com,user1161
1164,2025-05-03,South,Grocery,7756.54,3092.22,Chennai,S006,Pending,23,Basic,2025-05-03 18:08:00,user1164@example.com,user1164
1019,2025-05-13,East,Clothing,6209.2,3780.17,Bengaluru,S012,Completed,63,Standard,2025-05-13 00:28:00,user1019@example.com,
1090,2025-02-22,North,Sports,2907.51,3164.82,Pune,S005,Completed,18,Standard,2025-02-22 13:00:00,user1090@example.com,user1090
1007,2025-04-27,West,Clothing,2974.63,2435.24,Mumbai,S015,Cancelled,36,Basic,2025-04-27 03:21:00,user1007@example.com,user1007
1027,2025-05-16,South,Clothing,2895.15,4688.2,Chennai,S012,Cancelled,49,Basic,2025-05-16 18:16:00,user1027@example.com,user1027
1041,2025-04-22,West,Electronics,1790.83,1900.75,Hyderabad,S014,Completed,45,Premium,2025-04-22 04:08:00,user1041@example.com,user1041
1018,2025-03-24,South,Grocery,6174.57,46.61,Chennai,S015,Cancelled,40,Premium,2025-03-24 10:39:00,user1018@example.com,user1018
1051,2025-04-23,South,Electronics,4604.27,4309.88,Delhi,S007,Pending,61,Standard,2025-04-23 14:36:00,user1051@example.com,user1051
1155,2025-02-06,South,Sports,3115.38,4001.89,Chennai,S001,,52,Standard,2025-02-06 03:58:00,user1155@example.com,user1155
1189,2025-06-15,West,Clothing,6441.49,,Hyderabad,S007,Pending,30,Standard,2025-06-15 01:15:00,,user1189
1147,2025-04-16,East,Grocery,243.95,528.04,Mumbai,S003,Pending,49,Premium,2025-04-16 08:02:00,user1147@example.com,user1147
1130,2025-04-08,West,Sports,5221.22,2812.5,Mumbai,S012,Completed,58,Standard,2025-04-08 00:04:00,user1130@example.com,user1130
1171,2025-01-02,East,Electronics,1580.21,4188.09,Chennai,S002,Pending,58,Basic,2025-01-02 17:47:00,user1171@example.com,user1171
1022,2025-05-20,West,Electronics,5868.37,4243.14,Mumbai,S002,Cancelled,33,Basic,2025-05-20 16:22:00,user1022@example.com,user1022
1126,2025-06-05,East,Electronics,722.95,,Chennai,S009,,45,Basic,2025-06-05 18:21:00,user1126@example.com,user1126
1053,2025-01-21,West,Electronics,5393.97,4556.76,Hyderabad,S003,Cancelled,44,Basic,2025-01-21 00:53:00,user1053@example.com,user1053
1076,2025-03-31,South,Electronics,1380.87,4733.95,Jaipur,S013,Cancelled,33,Premium,2025-03-31 00:20:00,,user1076
1087,2025-03-01,North,Furniture,113.67,1201.53,Pune,S013,Completed,50,Premium,2025-03-01 17:56:00,user1087@example.com,user1087
1080,2025-04-19,North,Electronics,4344.51,813.96,Hyderabad,S011,Pending,42,Standard,2025-04-19 20:21:00,user1080@example.com,user1080
1022,2025-06-15,North,Electronics,5742.93,600.47,Delhi,S010,,55,Standard,2025-06-15 06:13:00,user1022@example.com,user1022
1072,2025-04-11,North,Electronics,824.93,3209.28,Delhi,S011,Completed,54,Premium,2025-04-11 07:21:00,user1072@example.com,user1072
1016,2025-01-18,West,Furniture,688.42,3615.0,Bengaluru,S015,,27,Premium,2025-01-18 17:00:00,user1016@example.com,user1016
1178,2025-06-26,West,Grocery,2804.53,163.18,Chennai,S002,Pending,38,Standard,2025-06-26 05:28:00,user1178@example.com,user1178
1048,2025-01-19,North,Furniture,1526.8,494.54,Hyderabad,S007,Cancelled,57,Premium,2025-01-19 02:10:00,user1048@example.com,user1048
1016,2025-03-17,East,Furniture,2972.7,700.42,Bengaluru,S006,Cancelled,26,Standard,2025-03-17 00:17:00,user1016@example.com,user1016
1042,2025-03-15,West,Clothing,5224.04,3815.6,Pune,S004,,32,Premium,2025-03-15 12:59:00,,user1042
1094,2025-03-02,South,Grocery,3950.68,2780.94,Jaipur,S002,,23,Basic,2025-03-02 09:01:00,user1094@example.com,user1094
1059,2025-04-20,West,Clothing,636.45,2351.15,Pune,S009,Completed,20,Standard,2025-04-20 14:03:00,user1059@example.com,user1059
1144,2025-06-06,West,Grocery,4246.24,861.54,Pune,S004,Completed,21,Basic,2025-06-06 12:07:00,user1144@example.com,user1144
1117,2025-02-03,South,Furniture,873.66,3947.47,Mumbai,S002,,46,Basic,2025-02-03 02:51:00,user1117@example.com,
1167,2025-05-12,South,Electronics,4343.31,2499.99,Delhi,S011,Cancelled,25,Basic,2025-05-12 00:41:00,user1167@example.com,user1167
1189,2025-01-11,East,Clothing,223.66,3621.63,Jaipur,S004,Completed,34,Basic,2025-01-11 11:42:00,user1189@example.com,user1189
1077,2025-03-22,West,Grocery,297.71,1806.0,Jaipur,S004,Completed,46,Basic,2025-03-22 18:12:00,user1077@example.com,user1077
1125,2025-06-22,East,Clothing,6687.96,4997.91,Jaipur,S005,Pending,64,Basic,2025-06-22 06:39:00,,user1125
1105,2025-06-21,North,Clothing,1983.62,782.51,Bengaluru,S010,,46,Standard,2025-06-21 22:01:00,user1105@example.com,user1105
1066,2025-03-03,North,Grocery,1278.28,2615.81,Pune,S015,Completed,26,Premium,2025-03-03 17:07:00,user1066@example.com,user1066
1115,2025-04-15,East,Clothing,7659.77,4710.66,Kolkata,S002,Completed,43,Premium,2025-04-15 08:56:00,user1115@example.com,user1115
1018,2025-03-15,East,Grocery,679.4,1508.38,Mumbai,S008,Pending,47,Standard,2025-03-15 05:55:00,user1018@example.com,user1018
1094,2025-05-14,South,Electronics,4778.27,1916.15,Bengaluru,S011,Pending,42,Basic,2025-05-14 17:12:00,user1094@example.com,user1094
1018,2025-06-29,South,Clothing,5409.66,57.96,Jaipur,S006,Pending,45,Basic,2025-06-29 23:03:00,user1018@example.com,user1018
1110,2025-01-23,South,Grocery,7696.57,1170.16,Pune,S007,,65,Basic,2025-01-23 06:34:00,user1110@example.com,user1110
1055,2025-03-10,East,Grocery,4966.26,2353.17,Jaipur,S006,Cancelled,38,Standard,2025-03-10 03:02:00,user1055@example.com,user1055
1123,2025-06-27,East,Grocery,3020.68,3836.22,Chennai,S011,Pending,61,Standard,2025-06-27 00:43:00,user1123@example.com,user1123
1196,2025-03-19,East,Electronics,4848.9,4376.9,Hyderabad,S004,Completed,54,Standard,2025-03-19 20:16:00,user1196@example.com,user1196
1007,2025-01-18,East,Electronics,5597.5,,Chennai,S003,Cancelled,61,Premium,2025-01-18 00:53:00,,user1007
1022,2025-02-20,North,Electronics,4226.37,2092.76,Jaipur,S014,Cancelled,37,Premium,2025-02-20 04:30:00,user1022@example.com,user1022
1067,2025-01-24,West,Furniture,1140.94,1649.98,Jaipur,S003,Pending,54,Standard,2025-01-24 02:39:00,user1067@example.com,user1067
1177,2025-04-19,West,Clothing,2559.9,,Jaipur,S002,Completed,53,Premium,2025-04-19 12:18:00,user1177@example.com,user1177
1119,2025-03-01,South,Sports,3540.23,,Chennai,S002,,31,Basic,2025-03-01 19:05:00,user1119@example.com,user1119
1084,2025-01-15,West,Clothing,4151.06,3592.2,Jaipur,S010,Pending,27,Premium,2025-01-15 00:14:00,user1084@example.com,user1084
1066,2025-02-03,East,Grocery,6193.46,3584.24,Bengaluru,S007,Cancelled,49,Standard,2025-02-03 05:03:00,user1066@example.com,user1066
1080,2025-01-23,North,Sports,1967.13,3150.9,Chennai,S008,Completed,28,Basic,2025-01-23 09:03:00,user1080@example.com,user1080
1133,2025-04-03,South,Sports,2555.08,,Mumbai,S010,,43,Basic,2025-04-03 21:45:00,user1133@example.com,user1133
1131,2025-02-26,South,Grocery,6185.53,2239.76,Pune,S010,Completed,22,Basic,2025-02-26 14:20:00,user1131@example.com,user1131
1034,2025-01-10,West,Grocery,5504.07,,Mumbai,S014,Cancelled,43,Standard,2025-01-10 17:08:00,user1034@example.com,user1034
1024,2025-01-14,East,Sports,941.74,,Delhi,S014,,26,Premium,2025-01-14 01:18:00,user1024@example.com,user1024
1109,2025-03-28,East,Grocery,7776.82,1305.25,Kolkata,S008,Pending,27,Standard,2025-03-28 11:07:00,user1109@example.com,user1109
1100,2025-02-21,East,Clothing,7332.56,4338.44,Pune,S013,Pending,17,Basic,2025-02-21 23:50:00,user1100@example.com,user1100
1178,2025-02-08,North,Clothing,5862.13,3416.26,Kolkata,S001,Completed,30,Standard,2025-02-08 19:20:00,user1178@example.com,user1178
1065,2025-06-05,West,Furniture,1900.59,4406.95,Pune,S005,Cancelled,55,Basic,2025-06-05 01:57:00,user1065@example.com,user1065
1058,2025-01-04,East,Electronics,7926.07,3776.65,Bengaluru,S005,Cancelled,40,Basic,2025-01-04 21:26:00,user1058@example.com,user1058
1138,2025-03-28,West,Furniture,7177.5,1605.35,Delhi,S014,Completed,51,Basic,2025-03-28 21:52:00,user1138@example.com,user1138
1118,2025-02-24,North,Clothing,605.74,4434.21,Hyderabad,S004,Cancelled,20,Standard,2025-02-24 23:21:00,user1118@example.com,user1118
1050,2025-04-29,North,Grocery,7637.11,3165.18,Jaipur,S006,Cancelled,62,Basic,2025-04-29 20:25:00,user1050@example.com,user1050
1027,2025-06-03,West,Grocery,3624.48,,Chennai,S004,Pending,39,Standard,2025-06-03 18:53:00,user1027@example.com,user1027
1178,2025-02-01,West,Grocery,4767.88,3590.21,Kolkata,S002,Pending,49,Basic,2025-02-01 20:58:00,user1178@example.com,user1178
1091,2025-01-26,West,Clothing,2997.13,3690.42,Delhi,S007,Completed,42,Premium,2025-01-26 07:50:00,user1091@example.com,user1091
1131,2025-02-17,West,Clothing,4878.42,4160.05,Delhi,S003,Completed,57,Standard,2025-02-17 15:34:00,user1131@example.com,user1131
1145,2025-04-03,West,Clothing,4088.79,4257.3,Chennai,S009,,25,Standard,2025-04-03 01:59:00,user1145@example.com,user1145
1112,2025-01-08,North,Sports,2280.5,2570.99,Jaipur,S001,Completed,65,Premium,2025-01-08 13:08:00,user1112@example.com,user1112
1042,2025-03-02,East,Sports,6593.13,882.67,Chennai,S010,Completed,63,Basic,2025-03-02 17:16:00,user1042@example.com,user1042
1069,2025-04-19,South,Electronics,3596.74,357.48,Kolkata,S003,Cancelled,45,Premium,2025-04-19 16:03:00,user1069@example.com,user1069
1086,2025-04-15,East,Clothing,1373.69,3094.87,Bengaluru,S005,Pending,56,Premium,2025-04-15 23:15:00,user1086@example.com,user1086
1150,2025-03-22,North,Clothing,3399.34,3845.81,Jaipur,S008,Cancelled,46,Standard,2025-03-22 03:32:00,user1150@example.com,user1150
1037,2025-05-09,West,Furniture,5640.59,2022.95,Pune,S012,,37,Basic,2025-05-09 05:14:00,user1037@example.com,user1037
1165,2025-02-08,West,Electronics,6811.04,1778.82,Kolkata,S007,Cancelled,26,Standard,2025-02-08 14:55:00,user1165@example.com,user1165
1001,2025-06-25,North,Grocery,6349.03,3389.47,Pune,S013,Pending,51,Standard,2025-06-25 04:40:00,user1001@example.com,user1001
1029,2025-02-04,North,Grocery,3582.42,2612.13,Hyderabad,S006,Cancelled,56,Basic,2025-02-04 00:39:00,user1029@example.com,user1029
1156,2025-06-05,North,Electronics,3026.83,1820.67,Hyderabad,S005,Cancelled,34,Basic,2025-06-05 18:50:00,user1156@example.com,user1156
1005,2025-01-20,West,Clothing,1260.43,297.37,Bengaluru,S002,Completed,25,Standard,2025-01-20 06:13:00,user1005@example.com,user1005
1197,2025-02-08,East,Electronics,6009.59,1934.94,Mumbai,S011,Pending,54,Premium,2025-02-08 13:53:00,user1197@example.com,
1014,2025-02-11,West,Furniture,5695.47,570.56,Delhi,S002,Pending,28,Standard,2025-02-11 03:02:00,user1014@example.com,user1014
1050,2025-04-03,South,Furniture,3188.11,1170.9,Hyderabad,S011,Pending,26,Premium,2025-04-03 03:54:00,user1050@example.com,user1050
1160,2025-06-17,West,Grocery,4423.89,78.88,Jaipur,S015,Completed,54,Standard,2025-06-17 01:28:00,user1160@example.com,user1160
1037,2025-01-13,East,Grocery,1482.86,3456.47,Hyderabad,S009,Completed,39,Basic,2025-01-13 17:33:00,user1037@example.com,user1037
1097,2025-06-19,South,Sports,7438.63,1588.56,Kolkata,S004,Cancelled,29,Standard,2025-06-19 13:21:00,user1097@example.com,user1097
1148,2025-06-26,North,Sports,2760.86,2734.67,Bengaluru,S014,Completed,47,Premium,2025-06-26 10:20:00,user1148@example.com,user1148
1146,2025-04-17,South,Electronics,789.4,523.48,Bengaluru,S015,Completed,54,Basic,2025-04-17 09:37:00,user1146@example.com,user1146
1065,2025-01-21,North,Electronics,381.92,1503.56,Mumbai,S011,Cancelled,33,Basic,2025-01-21 23:28:00,user1065@example.com,user1065
1128,2025-05-15,North,Grocery,5180.26,3420.3,Jaipur,S002,Completed,63,Premium,2025-05-15 13:49:00,user1128@example.com,user1128
1154,2025-05-19,East,Furniture,5131.19,1253.02,Hyderabad,S008,,17,Premium,2025-05-19 23:47:00,user1154@example.com,user1154
1008,2025-02-25,South,Electronics,5860.21,4664.59,Delhi,S003,Completed,57,Premium,2025-02-25 14:38:00,user1008@example.com,user1008
1042,2025-02-11,East,Furniture,2150.56,,Delhi,S015,Cancelled,65,Premium,2025-02-11 07:30:00,user1042@example.com,user1042
1113,2025-02-24,South,Furniture,5487.76,1167.85,Jaipur,S008,Pending,32,Premium,2025-02-24 03:26:00,user1113@example.com,user1113
1081,2025-04-14,East,Grocery,3809.58,2820.47,Mumbai,S009,,64,Standard,2025-04-14 05:58:00,user1081@example.com,user1081
1024,2025-04-05,East,Grocery,4700.09,1931.33,Delhi,S006,Completed,36,Premium,2025-04-05 12:07:00,user1024@example.com,user1024
1116,2025-06-11,North,Grocery,7600.26,2720.75,Delhi,S006,Pending,54,Premium,2025-06-11 11:36:00,user1116@example.com,user1116
1062,2025-05-31,West,Clothing,4469.96,2542.24,Mumbai,S013,Pending,58,Premium,2025-05-31 02:26:00,user1062@example.com,user1062
1049,2025-06-23,West,Furniture,489.0,4845.63,Pune,S015,Completed,48,Basic,2025-06-23 18:45:00,user1049@example.com,user1049
1136,2025-02-16,East,Clothing,7258.67,1060.75,Mumbai,S005,Cancelled,59,Basic,2025-02-16 00:36:00,user1136@example.com,user1136
1017,2025-06-02,West,Furniture,4163.78,4355.38,Hyderabad,S001,Completed,43,Standard,2025-06-02 22:27:00,user1017@example.com,user1017
1095,2025-04-04,North,Furniture,2115.05,799.25,Delhi,S002,Completed,26,Basic,2025-04-04 17:08:00,user1095@example.com,user1095
1143,2025-05-08,West,Electronics,1965.81,4629.37,Hyderabad,S004,Cancelled,31,Premium,2025-05-08 13:29:00,user1143@example.com,user1143
1109,2025-03-27,West,Clothing,7806.69,254.26,Chennai,S015,Completed,54,Premium,2025-03-27 15:48:00,user1109@example.com,user1109
1198,2025-03-26,West,Grocery,6060.57,,Jaipur,S004,Pending,27,Basic,2025-03-26 02:21:00,user1198@example.com,user1198
1027,2025-06-30,East,Sports,458.79,4239.0,Delhi,S014,Completed,34,Standard,2025-06-30 16:27:00,,user1027
1133,2025-02-18,East,Clothing,5389.81,3309.53,Mumbai,S004,,16,Standard,2025-02-18 16:25:00,user1133@example.com,user1133
1050,2025-04-15,North,Furniture,2746.25,3356.62,Chennai,S001,,42,Standard,2025-04-15 02:34:00,user1050@example.com,user1050
1021,2025-01-19,East,Furniture,7367.6,2516.48,Jaipur,S005,Pending,22,Standard,2025-01-19 01:34:00,user1021@example.com,user1021
1114,2025-03-16,South,Clothing,1216.26,644.0,Hyderabad,S012,Pending,53,Standard,2025-03-16 02:59:00,,user1114
1019,2025-01-29,West,Clothing,4705.7,1746.39,Pune,S007,Cancelled,26,Basic,2025-01-29 10:15:00,user1019@example.com,
1023,2025-05-20,East,Clothing,5306.33,593.77,Kolkata,S002,Pending,16,Premium,2025-05-20 23:27:00,,user1023
1078,2025-06-01,South,Sports,4312.14,1028.81,Pune,S003,Cancelled,38,Standard,2025-06-01 10:54:00,user1078@example.com,user1078
1158,2025-03-13,East,Sports,276.81,2992.99,Hyderabad,S009,Cancelled,33,Premium,2025-03-13 21:32:00,user1158@example.com,user1158
1199,2025-04-06,East,Sports,4386.03,1472.43,Hyderabad,S014,Cancelled,46,Basic,2025-04-06 16:30:00,user1199@example.com,user1199
